OldDamAssetId,RunnerId,NewDamAssetId
2834433,4658371,4658371rid
2834776,4658370,4658370rid
2834773,4658369,4658369rid
2834772,4658368,4658368rid
2834771,4658367,4658367rid
2834748,4658366,4658366rid
2834463,4658365,4658365rid
2834462,4658364,4658364rid
2834461,4658363,4658363rid
2834460,4658362,4658362rid
2834459,4658361,4658361rid
2834458,4658360,4658360rid
2834457,4658359,4658359rid
2834456,4658358,4658358rid
2834455,4658357,4658357rid
2834454,4658356,4658356rid
2834982,4658355,4658355rid
2834981,4658354,4658354rid
2834978,4658353,4658353rid
2834977,4658352,4658352rid
2834965,4658351,4658351rid
2834956,4658350,4658350rid
2834955,4658349,4658349rid
2834954,4658348,4658348rid
2834953,4658347,4658347rid
2834952,4658346,4658346rid
2834951,4658345,4658345rid
2834950,4658344,4658344rid
2834910,4658343,4658343rid
2834781,4658342,4658342rid
2834780,4658341,4658341rid
2835928,4658340,4658340rid
2835807,4658339,4658339rid
2835792,4658338,4658338rid
2835756,4658337,4658337rid
2835712,4658336,4658336rid
2835675,4658335,4658335rid
2835674,4658334,4658334rid
2835673,4658333,4658333rid
2835672,4658332,4658332rid
2835626,4658331,4658331rid
2835543,4658330,4658330rid
2835415,4658329,4658329rid
2835414,4658328,4658328rid
2835413,4658327,4658327rid
2835021,4658326,4658326rid
2835972,4658325,4658325rid
2835971,4658324,4658324rid
2835970,4658323,4658323rid
2835969,4658322,4658322rid
2835968,4658321,4658321rid
2835967,4658320,4658320rid
2835966,4658319,4658319rid
2835965,4658318,4658318rid
2835964,4658317,4658317rid
2835963,4658316,4658316rid
2835946,4658315,4658315rid
2835945,4658314,4658314rid
2835944,4658313,4658313rid
2835943,4658312,4658312rid
2835929,4658311,4658311rid
2836015,4658310,4658310rid
2836013,4658309,4658309rid
2836012,4658308,4658308rid
2836011,4658307,4658307rid
2836010,4658306,4658306rid
2836007,4658305,4658305rid
2836004,4658304,4658304rid
2836003,4658303,4658303rid
2835998,4658302,4658302rid
2835990,4658301,4658301rid
2835983,4658300,4658300rid
2835976,4658299,4658299rid
2835975,4658298,4658298rid
2835974,4658297,4658297rid
2835973,4658296,4658296rid
2836194,4658295,4658295rid
2836193,4658294,4658294rid
2836192,4658293,4658293rid
2836190,4658292,4658292rid
2836189,4658291,4658291rid
2836182,4658290,4658290rid
2836181,4658289,4658289rid
2836074,4658288,4658288rid
2836073,4658287,4658287rid
2836042,4658286,4658286rid
2836040,4658285,4658285rid
2836033,4658284,4658284rid
2836030,4658283,4658283rid
2836023,4658282,4658282rid
2836016,4658281,4658281rid
2836268,4658280,4658280rid
2836267,4658279,4658279rid
2836265,4658278,4658278rid
2836264,4658277,4658277rid
2836261,4658276,4658276rid
2836260,4658275,4658275rid
2836259,4658274,4658274rid
2836258,4658273,4658273rid
2836257,4658272,4658272rid
2836256,4658271,4658271rid
2836255,4658270,4658270rid
2836253,4658269,4658269rid
2836238,4658268,4658268rid
2836235,4658267,4658267rid
2836201,4658266,4658266rid
2836375,4658265,4658265rid
2836369,4658264,4658264rid
2836351,4658263,4658263rid
2836313,4658262,4658262rid
2836303,4658261,4658261rid
2836296,4658260,4658260rid
2836295,4658259,4658259rid
2836294,4658258,4658258rid
2836293,4658257,4658257rid
2836289,4658256,4658256rid
2836288,4658255,4658255rid
2836282,4658254,4658254rid
2836281,4658253,4658253rid
2836280,4658252,4658252rid
2836278,4658251,4658251rid
2836694,4658250,4658250rid
2836692,4658249,4658249rid
2836685,4658248,4658248rid
2836681,4658247,4658247rid
2836669,4658246,4658246rid
2836656,4658245,4658245rid
2836577,4658244,4658244rid
2836559,4658243,4658243rid
2836545,4658242,4658242rid
2836514,4658241,4658241rid
2836477,4658240,4658240rid
2836476,4658239,4658239rid
2836475,4658238,4658238rid
2836474,4658237,4658237rid
2836425,4658236,4658236rid
2836709,4658235,4658235rid
2836708,4658234,4658234rid
2836707,4658233,4658233rid
2836706,4658232,4658232rid
2836705,4658231,4658231rid
2836704,4658230,4658230rid
2836703,4658229,4658229rid
2836702,4658228,4658228rid
2836701,4658227,4658227rid
2836700,4658226,4658226rid
2836699,4658225,4658225rid
2836698,4658224,4658224rid
2836697,4658223,4658223rid
2836696,4658222,4658222rid
2836695,4658221,4658221rid
2837085,4658220,4658220rid
2837084,4658219,4658219rid
2837075,4658218,4658218rid
2837025,4658217,4658217rid
2836998,4658216,4658216rid
2836973,4658215,4658215rid
2836821,4658214,4658214rid
2836778,4658213,4658213rid
2836740,4658212,4658212rid
2836733,4658211,4658211rid
2836730,4658210,4658210rid
2836713,4658209,4658209rid
2836712,4658208,4658208rid
2836711,4658207,4658207rid
2836710,4658206,4658206rid
2837111,4658205,4658205rid
2837110,4658204,4658204rid
2837109,4658203,4658203rid
2837108,4658202,4658202rid
2837107,4658201,4658201rid
2837106,4658200,4658200rid
2837105,4658199,4658199rid
2837104,4658198,4658198rid
2837103,4658197,4658197rid
2837102,4658196,4658196rid
2837101,4658195,4658195rid
2837100,4658194,4658194rid
2837099,4658193,4658193rid
2837098,4658192,4658192rid
2837097,4658191,4658191rid
2837126,4658190,4658190rid
2837125,4658189,4658189rid
2837124,4658188,4658188rid
2837123,4658187,4658187rid
2837122,4658186,4658186rid
2837121,4658185,4658185rid
2837120,4658184,4658184rid
2837119,4658183,4658183rid
2837118,4658182,4658182rid
2837117,4658181,4658181rid
2837116,4658180,4658180rid
2837115,4658179,4658179rid
2837114,4658178,4658178rid
2837113,4658177,4658177rid
2837112,4658176,4658176rid
2838261,4658175,4658175rid
2838260,4658174,4658174rid
2838239,4658173,4658173rid
2838238,4658172,4658172rid
2838237,4658171,4658171rid
2838236,4658170,4658170rid
2838235,4658169,4658169rid
2838203,4658168,4658168rid
2838192,4658167,4658167rid
2837434,4658166,4658166rid
2837179,4658165,4658165rid
2837136,4658164,4658164rid
2837129,4658163,4658163rid
2837128,4658162,4658162rid
2837127,4658161,4658161rid
2839038,4658160,4658160rid
2839037,4658159,4658159rid
2839036,4658158,4658158rid
2839035,4658157,4658157rid
2839034,4658156,4658156rid
2839033,4658155,4658155rid
2838928,4658154,4658154rid
2838859,4658153,4658153rid
2838827,4658152,4658152rid
2838779,4658151,4658151rid
2838750,4658150,4658150rid
2838500,4658149,4658149rid
2838350,4658148,4658148rid
2838335,4658147,4658147rid
2838334,4658146,4658146rid
2839896,4658145,4658145rid
2839871,4658144,4658144rid
2839864,4658143,4658143rid
2839720,4658142,4658142rid
2839622,4658141,4658141rid
2839600,4658140,4658140rid
2839048,4658139,4658139rid
2839047,4658138,4658138rid
2839046,4658137,4658137rid
2839045,4658136,4658136rid
2839044,4658135,4658135rid
2839043,4658134,4658134rid
2839041,4658133,4658133rid
2839040,4658132,4658132rid
2839039,4658131,4658131rid
2840057,4658130,4658130rid
2840056,4658129,4658129rid
2840055,4658128,4658128rid
2840054,4658127,4658127rid
2840053,4658126,4658126rid
2840052,4658125,4658125rid
2840051,4658124,4658124rid
2840050,4658123,4658123rid
2840049,4658122,4658122rid
2840048,4658121,4658121rid
2840047,4658120,4658120rid
2840046,4658119,4658119rid
2840039,4658118,4658118rid
2840038,4658117,4658117rid
2840037,4658116,4658116rid
2840499,4658115,4658115rid
2840498,4658114,4658114rid
2840497,4658113,4658113rid
2840458,4658112,4658112rid
2840071,4658111,4658111rid
2840070,4658110,4658110rid
2840069,4658109,4658109rid
2840068,4658108,4658108rid
2840064,4658107,4658107rid
2840063,4658106,4658106rid
2840062,4658105,4658105rid
2840061,4658104,4658104rid
2840060,4658103,4658103rid
2840059,4658102,4658102rid
2840058,4658101,4658101rid
2840514,4658100,4658100rid
2840513,4658099,4658099rid
2840512,4658098,4658098rid
2840511,4658097,4658097rid
2840510,4658096,4658096rid
2840509,4658095,4658095rid
2840508,4658094,4658094rid
2840507,4658093,4658093rid
2840506,4658092,4658092rid
2840505,4658091,4658091rid
2840504,4658090,4658090rid
2840503,4658089,4658089rid
2840502,4658088,4658088rid
2840501,4658087,4658087rid
2840500,4658086,4658086rid
2841159,4658085,4658085rid
2841106,4658084,4658084rid
2841103,4658083,4658083rid
2840526,4658082,4658082rid
2840525,4658081,4658081rid
2840524,4658080,4658080rid
2840523,4658079,4658079rid
2840522,4658078,4658078rid
2840521,4658077,4658077rid
2840520,4658076,4658076rid
2840519,4658075,4658075rid
2840518,4658074,4658074rid
2840517,4658073,4658073rid
2840516,4658072,4658072rid
2840515,4658071,4658071rid
2841174,4658070,4658070rid
2841173,4658069,4658069rid
2841172,4658068,4658068rid
2841171,4658067,4658067rid
2841170,4658066,4658066rid
2841169,4658065,4658065rid
2841168,4658064,4658064rid
2841167,4658063,4658063rid
2841166,4658062,4658062rid
2841165,4658061,4658061rid
2841164,4658060,4658060rid
2841163,4658059,4658059rid
2841162,4658058,4658058rid
2841161,4658057,4658057rid
2841160,4658056,4658056rid
2841815,4658055,4658055rid
2841814,4658054,4658054rid
2841813,4658053,4658053rid
2841812,4658052,4658052rid
2841811,4658051,4658051rid
2841191,4658050,4658050rid
2841183,4658049,4658049rid
2841182,4658048,4658048rid
2841181,4658047,4658047rid
2841180,4658046,4658046rid
2841179,4658045,4658045rid
2841178,4658044,4658044rid
2841177,4658043,4658043rid
2841176,4658042,4658042rid
2841175,4658041,4658041rid
2841830,4658040,4658040rid
2841829,4658039,4658039rid
2841828,4658038,4658038rid
2841827,4658037,4658037rid
2841826,4658036,4658036rid
2841825,4658035,4658035rid
2841824,4658034,4658034rid
2841823,4658033,4658033rid
2841822,4658032,4658032rid
2841821,4658031,4658031rid
2841820,4658030,4658030rid
2841819,4658029,4658029rid
2841818,4658028,4658028rid
2841817,4658027,4658027rid
2841816,4658026,4658026rid
2843204,4658025,4658025rid
2843203,4658024,4658024rid
2843202,4658023,4658023rid
2843201,4658022,4658022rid
2843186,4658021,4658021rid
2843145,4658020,4658020rid
2842676,4658019,4658019rid
2842567,4658018,4658018rid
2842560,4658017,4658017rid
2842327,4658016,4658016rid
2841836,4658015,4658015rid
2841835,4658014,4658014rid
2841834,4658013,4658013rid
2841833,4658012,4658012rid
2841831,4658011,4658011rid
2843219,4658010,4658010rid
2843218,4658009,4658009rid
2843217,4658008,4658008rid
2843216,4658007,4658007rid
2843215,4658006,4658006rid
2843214,4658005,4658005rid
2843213,4658004,4658004rid
2843212,4658003,4658003rid
2843211,4658002,4658002rid
2843210,4658001,4658001rid
2843209,4658000,4658000rid
2843208,4657999,4657999rid
2843207,4657998,4657998rid
2843206,4657997,4657997rid
2843205,4657996,4657996rid
2843234,4657995,4657995rid
2843233,4657994,4657994rid
2843232,4657993,4657993rid
2843231,4657992,4657992rid
2843230,4657991,4657991rid
2843229,4657990,4657990rid
2843228,4657989,4657989rid
2843227,4657988,4657988rid
2843226,4657987,4657987rid
2843225,4657986,4657986rid
2843224,4657985,4657985rid
2843223,4657984,4657984rid
2843222,4657983,4657983rid
2843221,4657982,4657982rid
2843220,4657981,4657981rid
2843250,4657980,4657980rid
2843249,4657979,4657979rid
2843248,4657978,4657978rid
2843247,4657977,4657977rid
2843246,4657976,4657976rid
2843245,4657975,4657975rid
2843244,4657974,4657974rid
2843243,4657973,4657973rid
2843242,4657972,4657972rid
2843241,4657971,4657971rid
2843240,4657970,4657970rid
2843239,4657969,4657969rid
2843238,4657968,4657968rid
2843237,4657967,4657967rid
2843236,4657966,4657966rid
2844028,4657965,4657965rid
2844024,4657964,4657964rid
2844023,4657963,4657963rid
2843866,4657962,4657962rid
2843702,4657961,4657961rid
2843701,4657960,4657960rid
2843700,4657959,4657959rid
2843699,4657958,4657958rid
2843654,4657957,4657957rid
2843592,4657956,4657956rid
2843255,4657955,4657955rid
2843254,4657954,4657954rid
2843253,4657953,4657953rid
2843252,4657952,4657952rid
2843251,4657951,4657951rid
2844087,4657950,4657950rid
2844086,4657949,4657949rid
2844085,4657948,4657948rid
2844084,4657947,4657947rid
2844083,4657946,4657946rid
2844082,4657945,4657945rid
2844081,4657944,4657944rid
2844080,4657943,4657943rid
2844035,4657942,4657942rid
2844034,4657941,4657941rid
2844033,4657940,4657940rid
2844032,4657939,4657939rid
2844031,4657938,4657938rid
2844030,4657937,4657937rid
2844029,4657936,4657936rid
2844102,4657935,4657935rid
2844101,4657934,4657934rid
2844100,4657933,4657933rid
2844099,4657932,4657932rid
2844098,4657931,4657931rid
2844097,4657930,4657930rid
2844096,4657929,4657929rid
2844095,4657928,4657928rid
2844094,4657927,4657927rid
2844093,4657926,4657926rid
2844092,4657925,4657925rid
2844091,4657924,4657924rid
2844090,4657923,4657923rid
2844089,4657922,4657922rid
2844088,4657921,4657921rid
2844118,4657920,4657920rid
2844117,4657919,4657919rid
2844116,4657918,4657918rid
2844114,4657917,4657917rid
2844113,4657916,4657916rid
2844112,4657915,4657915rid
2844111,4657914,4657914rid
2844110,4657913,4657913rid
2844109,4657912,4657912rid
2844108,4657911,4657911rid
2844107,4657910,4657910rid
2844106,4657909,4657909rid
2844105,4657908,4657908rid
2844104,4657907,4657907rid
2844103,4657906,4657906rid
2844274,4657905,4657905rid
2844273,4657904,4657904rid
2844272,4657903,4657903rid
2844271,4657902,4657902rid
2844270,4657901,4657901rid
2844269,4657900,4657900rid
2844268,4657899,4657899rid
2844267,4657898,4657898rid
2844229,4657897,4657897rid
2844226,4657896,4657896rid
2844221,4657895,4657895rid
2844212,4657894,4657894rid
2844209,4657893,4657893rid
2844141,4657892,4657892rid
2844139,4657891,4657891rid
2844289,4657890,4657890rid
2844288,4657889,4657889rid
2844287,4657888,4657888rid
2844286,4657887,4657887rid
2844285,4657886,4657886rid
2844284,4657885,4657885rid
2844283,4657884,4657884rid
2844282,4657883,4657883rid
2844281,4657882,4657882rid
2844280,4657881,4657881rid
2844279,4657880,4657880rid
2844278,4657879,4657879rid
2844277,4657878,4657878rid
2844276,4657877,4657877rid
2844275,4657876,4657876rid
2844943,4657875,4657875rid
2844942,4657874,4657874rid
2844941,4657873,4657873rid
2844940,4657872,4657872rid
2844932,4657871,4657871rid
2844379,4657870,4657870rid
2844378,4657869,4657869rid
2844297,4657868,4657868rid
2844296,4657867,4657867rid
2844295,4657866,4657866rid
2844294,4657865,4657865rid
2844293,4657864,4657864rid
2844292,4657863,4657863rid
2844291,4657862,4657862rid
2844290,4657861,4657861rid
2845997,4657860,4657860rid
2845991,4657859,4657859rid
2845954,4657858,4657858rid
2845750,4657857,4657857rid
2845748,4657856,4657856rid
2845303,4657855,4657855rid
2844952,4657854,4657854rid
2844951,4657853,4657853rid
2844950,4657852,4657852rid
2844949,4657851,4657851rid
2844948,4657850,4657850rid
2844947,4657849,4657849rid
2844946,4657848,4657848rid
2844945,4657847,4657847rid
2844944,4657846,4657846rid
2846052,4657845,4657845rid
2846051,4657844,4657844rid
2846050,4657843,4657843rid
2846049,4657842,4657842rid
2846048,4657841,4657841rid
2846047,4657840,4657840rid
2846046,4657839,4657839rid
2846045,4657838,4657838rid
2846044,4657837,4657837rid
2846042,4657836,4657836rid
2846041,4657835,4657835rid
2846040,4657834,4657834rid
2846039,4657833,4657833rid
2846023,4657832,4657832rid
2846006,4657831,4657831rid
2846503,4657830,4657830rid
2846501,4657829,4657829rid
2846489,4657828,4657828rid
2846488,4657827,4657827rid
2846472,4657826,4657826rid
2846470,4657825,4657825rid
2846061,4657824,4657824rid
2846060,4657823,4657823rid
2846059,4657822,4657822rid
2846058,4657821,4657821rid
2846057,4657820,4657820rid
2846056,4657819,4657819rid
2846055,4657818,4657818rid
2846054,4657817,4657817rid
2846053,4657816,4657816rid
2846591,4657815,4657815rid
2846589,4657814,4657814rid
2846588,4657813,4657813rid
2846587,4657812,4657812rid
2846586,4657811,4657811rid
2846579,4657810,4657810rid
2846573,4657809,4657809rid
2846553,4657808,4657808rid
2846534,4657807,4657807rid
2846533,4657806,4657806rid
2846532,4657805,4657805rid
2846531,4657804,4657804rid
2846506,4657803,4657803rid
2846505,4657802,4657802rid
2846504,4657801,4657801rid
2846606,4657800,4657800rid
2846605,4657799,4657799rid
2846604,4657798,4657798rid
2846603,4657797,4657797rid
2846602,4657796,4657796rid
2846601,4657795,4657795rid
2846600,4657794,4657794rid
2846599,4657793,4657793rid
2846598,4657792,4657792rid
2846597,4657791,4657791rid
2846596,4657790,4657790rid
2846595,4657789,4657789rid
2846594,4657788,4657788rid
2846593,4657787,4657787rid
2846592,4657786,4657786rid
2847369,4657785,4657785rid
2847367,4657784,4657784rid
2847346,4657783,4657783rid
2847279,4657782,4657782rid
2847278,4657781,4657781rid
2847277,4657780,4657780rid
2846826,4657779,4657779rid
2846711,4657778,4657778rid
2846646,4657777,4657777rid
2846645,4657776,4657776rid
2846638,4657775,4657775rid
2846637,4657774,4657774rid
2846636,4657773,4657773rid
2846608,4657772,4657772rid
2846607,4657771,4657771rid
2847608,4657770,4657770rid
2847607,4657769,4657769rid
2847562,4657768,4657768rid
2847513,4657767,4657767rid
2847497,4657766,4657766rid
2847483,4657765,4657765rid
2847482,4657764,4657764rid
2847476,4657763,4657763rid
2847469,4657762,4657762rid
2847444,4657761,4657761rid
2847411,4657760,4657760rid
2847391,4657759,4657759rid
2847380,4657758,4657758rid
2847372,4657757,4657757rid
2847370,4657756,4657756rid
2847700,4657755,4657755rid
2847699,4657754,4657754rid
2847698,4657753,4657753rid
2847697,4657752,4657752rid
2847696,4657751,4657751rid
2847695,4657750,4657750rid
2847692,4657749,4657749rid
2847691,4657748,4657748rid
2847690,4657747,4657747rid
2847686,4657746,4657746rid
2847659,4657745,4657745rid
2847647,4657744,4657744rid
2847644,4657743,4657743rid
2847630,4657742,4657742rid
2847609,4657741,4657741rid
2847715,4657740,4657740rid
2847714,4657739,4657739rid
2847713,4657738,4657738rid
2847712,4657737,4657737rid
2847711,4657736,4657736rid
2847710,4657735,4657735rid
2847709,4657734,4657734rid
2847708,4657733,4657733rid
2847707,4657732,4657732rid
2847706,4657731,4657731rid
2847705,4657730,4657730rid
2847704,4657729,4657729rid
2847703,4657728,4657728rid
2847702,4657727,4657727rid
2847701,4657726,4657726rid
2848462,4657725,4657725rid
2848461,4657724,4657724rid
2848460,4657723,4657723rid
2848459,4657722,4657722rid
2848458,4657721,4657721rid
2848457,4657720,4657720rid
2848449,4657719,4657719rid
2848448,4657718,4657718rid
2848447,4657717,4657717rid
2848060,4657716,4657716rid
2847925,4657715,4657715rid
2847918,4657714,4657714rid
2847718,4657713,4657713rid
2847717,4657712,4657712rid
2847716,4657711,4657711rid
2848494,4657710,4657710rid
2848492,4657709,4657709rid
2848490,4657708,4657708rid
2848488,4657707,4657707rid
2848487,4657706,4657706rid
2848486,4657705,4657705rid
2848479,4657704,4657704rid
2848470,4657703,4657703rid
